交易时间,公众账号ID,商户号,子商户号,设备号,微信订单号,商户订单号,用户标识,交易类型,交易状态,付款银行,货币种类,总金额,企业红包金额,微信退款单号,商户退款单号,退款金额,企业红包退款金额,退款类型,退款状态,商品名称,商户数据包,手续费,费率
`2015-05-14 16:42:17,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1008260319201505140130372950,`12898095933276679221,`o6j3_spyEyqcSTWzASEBvehkQm-A,`JSAPI,`SUCCESS,`CFT,`CNY,`3.00,`2.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.03000,`0.60%
`2015-05-14 16:42:35,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1008260319201505140130384653,`12898095933276679407,`o6j3_spyEyqcSTWzASEBvehkQm-A,`JSAPI,`SUCCESS,`CFT,`CNY,`2.00,`1.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.02000,`0.60%
`2015-05-14 16:42:53,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1008260319201505140130376944,`12898095933276679579,`o6j3_spyEyqcSTWzASEBvehkQm-A,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`1.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.03000,`0.60%
`2015-05-14 16:44:15,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1001530319201505140130384099,`12898095933276680650,`o6j3_stFjtOq97wFtT4Y95VNak1E,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 16:44:18,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1008260319201505140130371345,`12898095933276680697,`o6j3_spyEyqcSTWzASEBvehkQm-A,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 16:48:47,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1008330319201505140130395288,`12898095933276684331,`o6j3_sq5dRUQ93klotG5bjSzWU2w,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 16:49:21,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1008260319201505140130387513,`12898095933276684891,`o6j3_spyEyqcSTWzASEBvehkQm-A,`JSAPI,`SUCCESS,`CFT,`CNY,`2.00,`1.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.02000,`0.60%
`2015-05-14 16:49:31,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1008260319201505140130403627,`12898095933276685060,`o6j3_spyEyqcSTWzASEBvehkQm-A,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 16:49:33,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1001530319201505140130383191,`12898095933276685074,`o6j3_stFjtOq97wFtT4Y95VNak1E,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 16:49:37,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1008330319201505140130404430,`12898095933276685016,`o6j3_sq5dRUQ93klotG5bjSzWU2w,`JSAPI,`SUCCESS,`CFT,`CNY,`2.00,`1.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.02000,`0.60%
`2015-05-14 16:49:40,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1002570319201505140130405202,`12898095933276685053,`o6j3_sgeJwO_30IoMOwh3kjopk2Y,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`3.00,`1.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.02000,`0.60%
`2015-05-14 16:49:42,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1008260319201505140130405603,`12898095933276685195,`o6j3_spyEyqcSTWzASEBvehkQm-A,`JSAPI,`SUCCESS,`CFT,`CNY,`2.00,`1.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.02000,`0.60%
`2015-05-14 16:49:55,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1008330319201505140130404435,`12898095933276685308,`o6j3_sq5dRUQ93klotG5bjSzWU2w,`JSAPI,`SUCCESS,`CFT,`CNY,`8.00,`3.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.05000,`0.60%
`2015-05-14 16:49:56,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1008260319201505140130405609,`12898095933276685354,`o6j3_spyEyqcSTWzASEBvehkQm-A,`JSAPI,`SUCCESS,`CFT,`CNY,`2.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 16:50:07,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1001530319201505140130402459,`12898095933276685465,`o6j3_stFjtOq97wFtT4Y95VNak1E,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 16:50:08,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1008260319201505140130387159,`12898095933276685478,`o6j3_spyEyqcSTWzASEBvehkQm-A,`JSAPI,`SUCCESS,`CFT,`CNY,`2.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 16:50:10,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1002570319201505140130389293,`12898095933276685482,`o6j3_sgeJwO_30IoMOwh3kjopk2Y,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 16:50:23,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1001530319201505140130392902,`12898095933276685654,`o6j3_stFjtOq97wFtT4Y95VNak1E,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 16:50:23,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1002570319201505140130411602,`12898095933276685663,`o6j3_sgeJwO_30IoMOwh3kjopk2Y,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 16:50:25,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1008330319201505140130411009,`12898095933276685679,`o6j3_sq5dRUQ93klotG5bjSzWU2w,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 16:50:31,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1008260319201505140130394895,`12898095933276685636,`o6j3_spyEyqcSTWzASEBvehkQm-A,`JSAPI,`SUCCESS,`CFT,`CNY,`2.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 16:50:34,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1001530319201505140130394898,`12898095933276685809,`o6j3_stFjtOq97wFtT4Y95VNak1E,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 16:50:42,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1002570319201505140130398259,`12898095933276685931,`o6j3_sgeJwO_30IoMOwh3kjopk2Y,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 16:50:43,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1008330319201505140130404623,`12898095933276685965,`o6j3_sq5dRUQ93klotG5bjSzWU2w,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 16:50:44,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1001530319201505140130402474,`12898095933276685992,`o6j3_stFjtOq97wFtT4Y95VNak1E,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 16:50:50,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1008260319201505140130396479,`12898095933276686050,`o6j3_spyEyqcSTWzASEBvehkQm-A,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 16:51:06,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1008260319201505140130384781,`12898095933276686229,`o6j3_spyEyqcSTWzASEBvehkQm-A,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 16:51:17,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1008260319201505140130407206,`12898095933276686384,`o6j3_spyEyqcSTWzASEBvehkQm-A,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 16:52:19,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1001530319201505140130410854,`12898095933276687011,`o6j3_stFjtOq97wFtT4Y95VNak1E,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 16:52:26,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1001530319201505140130391781,`12898095933276686981,`o6j3_stFjtOq97wFtT4Y95VNak1E,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 16:53:01,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1001530319201505140130405240,`12898095933276687342,`o6j3_stFjtOq97wFtT4Y95VNak1E,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 16:53:15,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1001530319201505140130404485,`12898095933276687462,`o6j3_stFjtOq97wFtT4Y95VNak1E,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 16:53:25,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1001530319201505140130399283,`12898095933276687603,`o6j3_stFjtOq97wFtT4Y95VNak1E,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 16:53:35,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1001530319201505140130396524,`12898095933276687686,`o6j3_stFjtOq97wFtT4Y95VNak1E,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 16:53:46,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1002570319201505140130402521,`12898095933276687744,`o6j3_sgeJwO_30IoMOwh3kjopk2Y,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 16:57:25,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1002570319201505140130403750,`12898095933276690152,`o6j3_sgeJwO_30IoMOwh3kjopk2Y,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 17:01:29,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1002570319201505140130424062,`12898095933276691994,`o6j3_sgeJwO_30IoMOwh3kjopk2Y,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 17:01:46,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1002570319201505140130431069,`12898095933276692317,`o6j3_sgeJwO_30IoMOwh3kjopk2Y,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 17:01:57,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1001530319201505140130432461,`12898095933276692366,`o6j3_stFjtOq97wFtT4Y95VNak1E,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 17:01:57,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1002570319201505140130442433,`12898095933276692441,`o6j3_sgeJwO_30IoMOwh3kjopk2Y,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 17:02:02,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1008260319201505140130398192,`12898095933276692498,`o6j3_spyEyqcSTWzASEBvehkQm-A,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 17:02:04,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1008330319201505140130433468,`12898095933276692513,`o6j3_sq5dRUQ93klotG5bjSzWU2w,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 17:02:07,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1001530319201505140130429260,`12898095933276692567,`o6j3_stFjtOq97wFtT4Y95VNak1E,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 17:02:15,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1008260319201505140130410168,`12898095933276692632,`o6j3_spyEyqcSTWzASEBvehkQm-A,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 17:02:16,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1002570319201505140130406960,`12898095933276692582,`o6j3_sgeJwO_30IoMOwh3kjopk2Y,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 17:02:24,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1001530319201505140130410172,`12898095933276692744,`o6j3_stFjtOq97wFtT4Y95VNak1E,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 17:02:28,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1008260319201505140130442627,`12898095933276692786,`o6j3_spyEyqcSTWzASEBvehkQm-A,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 17:02:30,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1002570319201505140130438033,`12898095933276692814,`o6j3_sgeJwO_30IoMOwh3kjopk2Y,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 17:03:02,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1003620319201505140130430473,`12898095933276692895,`o6j3_siKi8nOBfOB4qEbF7SOkQHo,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 17:03:19,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1003620319201505140130430485,`12898095933276693301,`o6j3_siKi8nOBfOB4qEbF7SOkQHo,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 17:03:38,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1005590319201505140130424103,`12898095933276693154,`o6j3_soMH2r5cEEP4MjK7LLVEA34,`JSAPI,`SUCCESS,`COMM_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 17:04:20,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1008260319201505140130437262,`12898095933276693995,`o6j3_spyEyqcSTWzASEBvehkQm-A,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 17:04:29,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1002570319201505140130451626,`12898095933276694072,`o6j3_sgeJwO_30IoMOwh3kjopk2Y,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 17:04:44,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1003620319201505140130431126,`12898095933276694223,`o6j3_siKi8nOBfOB4qEbF7SOkQHo,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 17:06:12,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1003620319201505140130449236,`12898095933276695268,`o6j3_siKi8nOBfOB4qEbF7SOkQHo,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 17:08:35,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1003620319201505140130452057,`12898095933276696967,`o6j3_siKi8nOBfOB4qEbF7SOkQHo,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 17:08:50,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1003620319201505140130450712,`12898095933276697147,`o6j3_siKi8nOBfOB4qEbF7SOkQHo,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 17:10:13,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1008560319201505140130468833,`12898095933276697838,`o6j3_slRwjPqlLuvxFL2zltiXZeM,`JSAPI,`SUCCESS,`ICBC_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 17:10:23,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1003620319201505140130438924,`12898095933276698052,`o6j3_siKi8nOBfOB4qEbF7SOkQHo,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 17:10:34,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1003620319201505140130430588,`12898095933276698229,`o6j3_siKi8nOBfOB4qEbF7SOkQHo,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 17:10:47,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1003620319201505140130447912,`12898095933276698489,`o6j3_siKi8nOBfOB4qEbF7SOkQHo,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 17:12:06,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1003620319201505140130449317,`12898095933276699428,`o6j3_siKi8nOBfOB4qEbF7SOkQHo,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 17:12:16,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1007550319201505140130475823,`12898095933276699284,`o6j3_slpSN72rBq14sfnnntk1iX8,`JSAPI,`SUCCESS,`COMM_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 17:13:06,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1003620319201505140130468881,`12898095933276700433,`o6j3_siKi8nOBfOB4qEbF7SOkQHo,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 17:13:11,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1005590319201505140130465498,`12898095933276700261,`o6j3_soMH2r5cEEP4MjK7LLVEA34,`JSAPI,`SUCCESS,`COMM_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 17:13:17,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1008560319201505140130470266,`12898095933276700566,`o6j3_slRwjPqlLuvxFL2zltiXZeM,`JSAPI,`SUCCESS,`ICBC_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 17:14:46,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1001280319201505140130453349,`12898095933276701714,`o6j3_sqhtk0Gseo77taPLm9JYv1A,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-14 20:28:26,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1007680319201505140130933228,`12898095933276744842,`oSsOfjiVWSmvUJ0wZI-bG4itUDyg,`JSAPI,`SUCCESS,`BOC_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 08:32:46,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1008330319201505150131484481,`12898095933276819407,`oSsOfjkduY27JdwdxR5puVyTeVas,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 09:59:46,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1001530319201505150131616590,`12898095933276829249,`o6j3_stFjtOq97wFtT4Y95VNak1E,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 09:59:54,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1006430319201505150131614920,`12898095933276829232,`o6j3_svERK246vBfw5WiwakHadcQ,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:00:03,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1001530319201505150131623668,`12898095933276829271,`o6j3_stFjtOq97wFtT4Y95VNak1E,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:00:47,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1003380319201505150131621324,`12898095933276829337,`o6j3_sqGU_EFe-cpzECdQ9nMFUv8,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:01:03,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1007680319201505150131612361,`12898095933276829349,`o6j3_skMTaiW2YxX6QaGxsDzfSJo,`JSAPI,`SUCCESS,`BOC_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:01:10,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1003470319201505150131612356,`12898095933276829336,`o6j3_stTKmPSnnH479-81LxUpysI,`JSAPI,`SUCCESS,`HXB_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:01:14,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1001160319201505150131631241,`12898095933276829361,`o6j3_skU5trk6z1bauvhoSHjc798,`JSAPI,`SUCCESS,`CMB_CREDIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:01:14,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1007250319201505150131619355,`12898095933276829360,`o6j3_shORH2vpVhWHcExmpqon_qo,`JSAPI,`SUCCESS,`CITIC_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:01:45,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1005030319201505150131636865,`12898095933276829396,`o6j3_su9KFmp5gK0iW7Dw5Ha1xpE,`JSAPI,`SUCCESS,`CMBC_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:01:54,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1000120319201505150131617179,`12898095933276829407,`o6j3_sqwqu9_lh3WHFUVxcV0utQU,`JSAPI,`SUCCESS,`ICBC_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:02:37,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1006800319201505150131626493,`12898095933276830504,`o6j3_sppulcvaz95_BKXqyL7QS-4,`JSAPI,`SUCCESS,`ABC_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:02:53,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1005360319201505150131618554,`12898095933276830510,`o6j3_suq1vcZB6EdTl0C5do5apgM,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:03:11,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1003620319201505150131614980,`12898095933276830514,`o6j3_siKi8nOBfOB4qEbF7SOkQHo,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:03:19,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1008360319201505150131619130,`12898095933276830511,`o6j3_spLWucPZ4B6_sXo6PA_6OCA,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:03:35,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1007560319201505150131635691,`12898095933276830545,`o6j3_ss9cUq56s2qa6Zfxbwh_9uo,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:04:36,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1003620319201505150131624921,`12898095933276830630,`o6j3_siKi8nOBfOB4qEbF7SOkQHo,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
